target,conf_0,conf_1,conf_2,conf_3,conf_4,conf_5,conf_6,conf_7,conf_8,conf_9,conf_10,conf_11,conf_12,conf_13,conf_14
7,0.00048154592514034,0.00093904733657834,0.00021722316741942045,0.00114269256591794,0.0028439521789550204,0.00020414590835566838,0.00048480033874505996,0.98876953125,0.00256690979003902,0.00050795078277584,0.0005123376846313097,0.00064957141876216,0.0002061724662780396,0.0001162648200988718,0.0003466486930847
8,0.00037754774093625283,0.0010661721229552935,0.00033968687057493307,0.0008994579315185,0.0152870178222656,0.00018286705017087814,0.0003802061080932116,0.0010136842727660601,0.9771484375,0.00136792659759516,0.000279355049133275,0.0004625082015990801,0.0008268117904662888,0.00023288726806638282,0.00016820430755613204
3,5.025863647459671e-05,7.491111755367422e-05,1.9288063049316408e-05,0.99873046875,0.00042574405670162,3.275871276855469e-05,4.152059555053711e-05,9.843111038207243e-05,0.00037342309951780383,2.3114681243896485e-05,3.371238708496094e-05,7.092952728270563e-05,2.0754337310791015e-05,1.080036163330078e-05,1.544952392578125e-05
4,0.00010054111480710985,0.00011937618255615108,1.7058849334716796e-05,0.00066027641296384,0.99814453125,5.701780319212413e-05,3.387928009033203e-05,0.00016243457794187766,0.000252044200897187,5.233287811278578e-05,5.6350231170635864e-05,5.611181259155273e-05,7.140636444089306e-05,1.5437602996826172e-05,4.6432018280019376e-05
3,0.00010633468627929063,0.00019353628158567523,7.294416427611586e-05,0.9927734375,0.00514564514160152,0.00017222166061398904,0.00021017789840695024,0.0002259254455565995,0.0005172967910766,8.416175842283343e-05,0.00010379552841185148,0.0001780867576598776,3.703832626342773e-05,2.8145313262939452e-05,8.782148361202618e-05
0,0.99814453125,0.00016655921936034032,7.427930831907993e-05,7.002353668211195e-05,0.0006161093711852581,1.049041748046875e-05,6.484985351561218e-05,0.00021922588348386859,0.00022321939468379113,0.0001772999763488361,8.380413055419922e-06,9.72747802734375e-06,3.0946731567382815e-05,1.7142295837402345e-05,0.00013737678527830593
3,3.9577484130859375e-05,5.5575370788573045e-05,1.6009807586669923e-05,0.9990234375,0.00029768943786616,4.0411949157700465e-05,3.616809844970703e-05,0.00010865926742551369,0.00024352073669428484,4.271268844604492e-05,2.611875534057617e-05,8.689165115354758e-05,1.436471939086914e-05,8.130073547363282e-06,1.5425682067871094e-05
4,0.0002887964248656983,0.0005281925201415547,5.786418914793445e-05,0.00427875518798824,0.99052734375,0.0001468420028686136,0.0001767754554748132,0.000906610488891542,0.0017538547515868399,0.00010824203491209065,0.00058667659759516,0.00016252994537349367,0.0002976894378661847,7.11321830749196e-05,7.901191711425266e-05
6,0.0003508806228637477,0.0007331848144531015,0.00011173486709592773,0.0017950892448425002,0.00306606292724604,0.0002870321273803328,0.988671875,0.00179536342620844,0.00186460018157956,0.000330483913421615,0.00033977031707758704,0.000331819057464583,0.00012613534927367054,0.00011615753173827672,0.0001453518867492371
3,2.3150444030761717e-05,3.3354759216308595e-05,8.666515350341797e-06,0.99931640625,0.0001756072044372421,1.8012523651123046e-05,1.7917156219482423e-05,4.4012069702148436e-05,0.000186777114868135,8.130073547363282e-06,2.3031234741210936e-05,6.369352340697633e-05,1.2099742889404297e-05,8.678436279296875e-06,1.2469291687011718e-05
10,9.871721267699853e-05,0.0017900943756103144,5.4967403411856645e-05,0.0003812909126281423,0.00387897491455074,0.0003140687942504466,0.00012773275375363975,0.0034331083297728998,0.00029920339584345676,9.510517120359562e-05,0.98466796875,0.00448198318481442,0.00011361837387080165,6.99520111083964e-05,0.0001250147819518968
7,0.00010081529617308881,0.00027022361755364,0.00011318922042843774,0.00094900131225582,0.00078935623168942,0.00013703107833860069,7.557868957517923e-05,0.9962890625,0.00056676864624018,0.00018570423126216992,0.0002565503120422126,0.00021381378173824841,2.2423267364501952e-05,4.404783248901367e-05,5.184412002563476e-05
3,0.00012763738632201772,0.00016474723815916532,5.877017974851703e-05,0.995703125,0.0005525827407836677,4.056692123412726e-05,8.958578109739555e-05,0.00030570030212400843,0.0025221347808837874,4.86373901367125e-05,0.00010961294174194149,8.457899093625914e-05,6.51121139526189e-05,3.850460052489e-05,5.8376789093004146e-05
5,0.0004597544670104702,0.00043015480041499934,3.591775894165039e-05,0.0002496600151061697,0.003679084777832,0.992578125,0.00015286207199094915,0.0003640651702880528,0.00097260475158688,9.167194366454281e-05,0.00035002231597895266,0.00012161731719969758,0.00024985074996947815,0.00012402534484862092,0.00024228096008299657
8,0.00010098218917844093,0.00027738809585568395,0.00014472007751464033,0.004084539413452081,0.0016438484191893996,9.9408626556371e-05,0.0001187920570373268,0.0003937959671020079,0.992578125,8.560419082638993e-05,8.040666580198398e-05,0.0002144098281860192,7.468461990354351e-05,4.4298171997067266e-05,4.9340724945067035e-05
9,0.00027980804443357096,0.000971114635467512,0.0001360893249511553,0.0007782697677611999,0.00451259613037106,0.00016274452209469797,0.00036815404891963726,0.0009698629379272137,0.007542991638183576,0.9833984375,5.509853363035664e-05,0.0004043817520141226,0.00016418695449825976,8.788108825682742e-05,0.00022683143615718717
4,0.00020674467086789186,0.0011941075325011756,7.052421569822891e-05,0.00106039047241204,0.993359375,0.00071063041687008,8.04781913757068e-05,0.00136737823486324,0.0005064487457274799,0.0003787159919738699,0.00041306018829342,0.00036467313766474965,8.614063262938516e-05,4.749298095702039e-05,0.00016385316848753509
7,0.00019850730895992,0.0009635210037230999,0.0001693606376647264,0.0004780054092407,0.001032543182373,0.00011495351791377954,0.0001842498779296315,0.9947265625,0.00103344917297358,0.00017786026000972212,0.00015608072280880132,0.00025873184204098517,5.599260330199937e-05,7.32183456420775e-05,0.00036642551422114004
4,0.00022472143173214964,0.00043346881866452365,4.087686538696289e-05,0.00042548179626458,0.99453125,0.0009795904159545636,0.0001141071319579886,0.00048393011093135995,0.0003301620483398258,0.00021687746047968555,0.0012019515037536102,9.233951568599164e-05,0.0006820917129516234,4.209280014038086e-05,0.00018411874771115475
7,0.00015373229980465266,0.00012638568878172704,0.00013648271560667017,0.0045132279396056865,0.0011850833892821798,2.2745132446289064e-05,8.318424224853484e-05,0.9921875,0.00117971897125238,0.00014091730117797788,0.00010132789611815124,0.00010612010955806422,1.4841556549072266e-05,2.987384796142578e-05,7.863044738768751e-05
6,0.0002205252647399623,0.0006745815277099138,7.392168045042445e-05,0.0007842421531676884,0.00841331481933592,0.0001539587974548146,0.98466796875,0.0026093006134032598,0.00144486427307124,0.0001834273338317765,6.748437881468118e-05,0.0004519581794738238,8.16345214843575e-05,0.00013551712036131877,9.099245071410758e-05
4,0.00014079809188841165,0.00031945705413817424,2.5093555450439453e-05,0.0009236574172973454,0.99716796875,0.00010123252868650227,9.044408798216523e-05,0.00021264553070064637,0.00045020580291741297,0.00012892484664916602,8.549690246580251e-05,0.00010271072387693875,0.0001898169517517071,4.125833511351719e-05,4.2045116424560546e-05
7,0.0002154231071471886,0.00043326616287229234,3.108978271484375e-05,0.000599503517150842,0.00022846460342404334,5.520582199095398e-05,3.0827522277832034e-05,0.99755859375,0.00018985271453854282,0.0002899050712585274,0.00011699199676513422,0.0002266645431518115,9.071826934814452e-06,2.9218196868896484e-05,3.871917724608015e-05
4,5.167722702026157e-05,0.0001500964164733718,6.501674652099391e-05,0.0004597663879393799,0.99296875,0.00016015768051146257,2.473592758178711e-05,0.00010180473327635686,0.00526828765869136,8.330345153806719e-05,0.00012415647506712336,0.00017843246459959,0.0003378272056579479,5.145072937011719e-05,1.932382583618164e-05
4,0.0007797718048095462,0.0024018049240111844,0.00021424293518063452,0.01458458900451656,0.97119140625,0.0006376743316650012,0.0005410909652709723,0.0008462667465209721,0.006314039230346661,0.00034781694412228846,0.0008036494255065421,0.0006768345832824311,0.0003592371940612601,0.00016163587570189634,0.00024175643920895375
7,0.00033818483352657973,0.0008623123168944999,0.00035650730133052,0.007426643371582,0.0014644622802734001,0.00032026767730708005,0.0005639553070067799,0.98251953125,0.0019776344299316,0.00026845932006829996,0.0029051780700682997,0.00030236244201654,9.564161300658741e-05,0.0001604795455932344,0.00045717954635615226
4,0.00017052888870238382,0.0012344360351562143,3.343820571899414e-05,0.0002459645271301044,0.99609375,0.0002039313316345084,2.7740001678466796e-05,0.0003859400749206426,0.000211036205291734,0.0005768418312072597,0.00016119480133054765,2.3436546325683593e-05,0.000537121295928947,3.927946090697789e-05,4.642009735107203e-05
10,0.0005587816238403283,0.0021155476570129,0.00032728910446165084,0.0035243511199950805,0.0111173629760742,0.0017542362213134402,0.00370473861694334,0.00545291900634764,0.0020262718200683197,0.0010737895965575864,0.964453125,0.0019072771072387203,0.00053713321685786,0.0005970835685729625,0.0008704423904418555
4,0.00020781755447384044,0.00016471147537228272,4.286766052246094e-05,0.0003590106964110753,0.99755859375,9.729862213132687e-05,0.00011672973632809252,0.00047421455383296287,0.00023092031478878414,0.00011298656463620921,9.773969650266772e-05,7.129907608031179e-05,0.00019068717956541125,4.515647888183594e-05,9.150505065916047e-05
6,0.0005969762802123924,0.0045631647109985,0.0003185033798217724,0.0008388996124267202,0.0231976509094238,0.0003100275993346751,0.946875,0.010097026824951139,0.00303642749786374,0.00334620475769038,0.00070135593414302,0.0047900199890136405,0.0006320714950561445,0.0003398180007934433,0.00030206441879270836
7,5.434751510618508e-05,8.465051650999601e-05,8.243322372435336e-05,0.0002099752426147305,0.0005231261253356432,5.4991245269771096e-05,9.496212005614079e-05,0.99794921875,0.000436723232269243,0.00013599395751950718,5.8495998382555077e-05,4.023313522338867e-05,1.5497207641601562e-05,0.00010638236999511422,0.0001595020294189447
3,0.00023761987686156134,0.00046125650405879254,5.038976669311523e-05,0.9875,0.010767221450805619,0.00010603666305540243,2.110004425048828e-05,0.00012317895889280117,0.00028529167175288874,7.114410400389828e-05,3.5858154296875e-05,0.0001648426055908175,4.491806030272766e-05,2.4974346160888672e-05,1.811981201171875e-05
7,0.0009457349777221199,0.01242463588714596,8.896589279172538e-05,0.0003371119499206382,0.0013226985931396001,0.0004499316215514835,0.00021089315414423828,0.97578125,0.0015883445739745799,0.00191695690155026,0.00048302412033079364,0.00013954639434811915,3.6823749542236325e-05,0.0001041054725646782,0.00416092872619622
7,0.0004955530166625719,0.0010085344314575014,0.000215375423431384,0.0038514018058776406,0.0021488189697265398,7.933378219603649e-05,0.0003053784370422051,0.98681640625,0.00225150585174556,0.0002430438995361022,0.0007676959037780612,0.00032263994216916316,0.00013803243637084648,0.00016040802001951487,0.0011719465255737205
3,0.0002227902412414046,0.0006834506988525146,4.4357776641845706e-05,0.98935546875,0.004378604888916,0.00047229528427123965,0.00017935037612911944,0.00146741867065426,0.0018126487731933,0.0005035638809203467,0.00013041496276851408,0.00042009353637695063,0.0001165032386779557,5.0187110900878906e-05,0.00010457038879392109
4,0.0001509428024291822,0.00024383068084713155,6.141662597655797e-05,0.0004987835884094053,0.9970703125,0.00012874603271483437,6.340742111206054e-05,0.0006766438484191352,0.0003984332084655313,0.00011152029037473439,0.00011193752288815696,0.00010772943496700742,0.00012894868850706992,4.963874816894531e-05,0.0001214146614074418
4,0.00028319358825680747,0.00048706531524654394,0.00014951229095457283,0.00153617858886714,0.99306640625,0.00034449100494381526,0.00010113716125485844,0.0007956504821777074,0.002122485637664771,0.00017185211181637577,0.0002112865447997628,0.00021483898162839109,0.0002865076065062976,8.72135162353422e-05,0.00021876096725458342
4,9.336471557614381e-05,0.0001209855079650453,3.1507015228271486e-05,0.00021770000457758368,0.9982421875,0.00017200708389277655,8.760690689084087e-05,0.00010938644409176812,0.0001370668411254614,2.2971630096435546e-05,0.00021723508834832,0.00022525787353514906,9.733438491820102e-05,3.5142898559570314e-05,6.583929061887913e-05
6,0.00010659694671630734,0.0008269906044006348,4.090070724485414e-05,0.00044255256652828883,0.00521640777587886,0.00019857883453368324,0.9888671875,0.00176869630813596,0.0013546586036681848,0.0004520535469054999,0.00016025304794308625,0.0002641677856445134,7.110834121703039e-05,0.00012128353118896358,5.5062770843487886e-05
1,6.660223007200642e-05,0.99677734375,1.760721206665039e-05,0.00059714317321772,0.0008917808532714399,5.1188468933105466e-05,6.924867630002577e-05,0.00022286176681514652,0.0007151842117309001,7.426738739013282e-05,0.00010738372802732689,0.00011831521987911545,0.0001493930816650179,3.782510757446289e-05,4.093647003173828e-05
8,0.00013297796249388835,0.0002655982971191147,0.0011791110038757325,0.00446186065673824,0.01033563613891596,9.497404098509149e-05,6.169080734252664e-05,0.00045942068099973186,0.98154296875,7.573366165159945e-05,8.108615875243015e-05,0.0010038375854492187,0.0002798199653625268,2.2006034851074218e-05,2.442598342895508e-05
4,5.5336952209470466e-05,0.00398752689361568,4.953145980834883e-05,0.00039415359497066004,0.9927734375,0.0005303025245666,5.373954772949141e-05,0.00020000934600825264,0.0006580829620360601,0.000100767612457256,0.0005740880966186126,0.00012967586517332593,0.00029978752136227815,3.9494037628162107e-05,0.00013825893402098674
4,1.6319751739501954e-05,7.163286209105289e-05,8.988380432128907e-06,0.000188040733337378,0.99931640625,3.510713577270023e-05,1.4233589172363282e-05,3.747940063476562e-05,0.00011554956436156416,7.282495498656414e-05,2.3376941680908202e-05,8.83340835571289e-06,6.508827209471938e-05,4.613399505615235e-06,1.704692840576172e-05
8,0.0002525091171264,9.449720382687725e-05,1.6963481903076173e-05,0.0004765033721923401,0.00046639442443842003,3.590583801268984e-05,4.2057037353515626e-05,0.0001199483871459925,0.99814453125,2.4998188018798827e-05,4.9233436584472656e-05,0.00010856389999388305,9.540319442748585e-05,3.7503242492675784e-05,3.4701824188232425e-05
5,0.0012042403221130065,0.0007977008819580004,4.0149688720697495e-05,0.00048590898513790995,0.0056794166564941,0.98583984375,0.00018440485000610166,0.0008331060409545544,0.0019047141075133965,6.556510925291031e-05,0.0003899097442626617,9.243488311767171e-05,0.0003532290458679149,0.0004305005073547264,0.001723504066467285
8,0.0004939436912536249,0.0002575397491454853,7.425546646115617e-05,0.005438995361328079,0.00099296569824214,0.00021166801452630296,0.00014362335205075796,0.00055477619171136,0.99072265625,6.65307044982861e-05,0.00011080503463742008,0.00035443305969234,0.00019191503524778524,0.00022305250167843366,0.00015550851821897227
3,0.00022269487380980306,0.00039510726928708727,7.326602935789422e-05,0.9951171875,0.00200405120849604,0.00012229681015012633,0.00015085935592649085,0.00014765262603756328,0.0009113311767577567,0.00020059347152708132,0.00012782812118529219,0.00033963918685909176,5.2273273468011486e-05,4.996061325071914e-05,8.521080017089312e-05
7,3.826618194580078e-05,6.844997406003876e-05,1.8310546875e-05,8.249282836912352e-05,0.00015772581100459939,1.0597705841064454e-05,1.506805419921875e-05,0.99921875,0.0001370072364806815,5.246400833129883e-05,3.364086151123047e-05,3.702640533447266e-05,1.1360645294189453e-05,1.461505889892578e-05,2.0051002502441405e-05
14,0.00019930601119989556,0.00035706758499144773,0.00026316642761227595,9.6082687377925e-05,0.00200052261352536,0.00026040077209469594,5.892515182495117e-05,0.00117011070251462,0.00032839775085446,0.0001685619354247707,0.00024244785308836264,6.463527679442265e-05,1.8143653869628905e-05,5.548000335693359e-05,0.9947265625
3,3.445148468017578e-05,6.077289581297352e-05,4.130601882933273e-05,0.99892578125,0.00025719404220577336,4.450082778929695e-05,2.4068355560302735e-05,4.8887729644767424e-05,0.0003962397575378,1.1801719665527344e-05,2.2625923156738283e-05,0.00011581182479858336,2.2339820861816407e-05,1.7392635345458985e-05,1.2266635894775391e-05
2,0.0003424406051635462,0.0006176114082335801,0.98037109375,0.006558799743652299,0.0029566287994384397,0.00015968084335323977,0.00196781158447262,0.0015005588531493796,0.00226531028747554,0.0010274052619933653,0.0001421332359313776,0.0013027310371398599,0.0002276778221130023,0.00037095546722410095,0.0001679182052612094
8,0.0001301050186157189,0.00026195049285884125,6.504058837888827e-05,0.0003476262092589935,0.00152125358581538,0.00011377334594724563,5.296468734739305e-05,0.0002651929855346345,0.99677734375,0.00013697147369383202,0.00010416507720946642,0.00010979175567626578,7.801055908201249e-05,3.260374069213867e-05,7.623434066771679e-05
10,5.6111812591537114e-05,0.0020603895187377617,8.333921432494523e-05,0.001353013515472397,0.0023455858230590396,0.0009307026863097778,0.0003297090530395347,0.0006534814834594372,0.0010946869850158429,7.158517837524134e-05,0.99033203125,0.00021388530731198795,0.00012582540512083275,0.00023115873336790744,0.000120496749877925
4,0.00022393465042112228,0.00010523796081541156,0.0001963138580322253,0.00017126798629757178,0.99775390625,0.00017411708831783484,2.715587615966797e-05,6.453990936277125e-05,0.00059294700622554,0.000106132030487045,4.5371055603027346e-05,7.590055465697056e-05,0.0002517700195312202,1.3768672943115234e-05,0.00021579265594481577
2,0.0003037929534911945,0.00014567375183104032,0.97880859375,0.0006950378417968441,0.008080244064331001,0.00014674663543700234,8.718967437743203e-05,0.0027939081192016203,0.00668420791625976,0.0006271004676818559,0.00010464191436766797,0.0005315065383910964,4.752874374388867e-05,7.454156875608977e-05,0.000947046279907203
0,0.99384765625,0.001505148410797109,2.8431415557861328e-05,7.872581481931985e-05,0.00058250427246088,4.121065139768836e-05,4.516839981078836e-05,0.0028396368026733284,0.0002845525741576883,0.0001836299896240047,5.793571472167969e-06,1.2683868408203126e-05,1.6534328460693358e-05,8.372068405150648e-05,0.0004706978797912235
4,8.227825164793171e-05,0.0003793358802794954,1.0955333709716798e-05,0.0001928210258483468,0.9986328125,0.00013424158096311196,1.33514404296875e-05,0.00010621547698970797,5.650520324707031e-05,6.116628646848617e-05,8.184909820554172e-05,2.4878978729248046e-05,7.326602935790016e-05,1.3756752014160157e-05,1.4913082122802737e-05
3,5.840063095091336e-05,0.00010958909988397828,4.475116729736328e-05,0.99775390625,0.00055565834045404,6.63518905639625e-05,7.246732711791726e-05,0.00023175477981564178,0.0008538484573363802,4.597902297973633e-05,3.986358642578125e-05,0.00010414123535154047,3.4689903259277344e-05,3.014802932739258e-05,3.963708877562281e-05
8,4.9293041229229615e-05,7.808208465574359e-05,2.5153160095214844e-05,6.865262985228829e-05,0.00040223598480221723,8.678436279296875e-06,1.5544891357421876e-05,7.425546646116804e-05,0.99912109375,1.4674663543701171e-05,2.1338462829589844e-05,1.4817714691162109e-05,7.578134536740835e-05,1.2803077697753907e-05,9.500980377197266e-06
7,0.00011484622955318773,0.0006198883056640199,0.00010575056076047149,0.00036020278930658,0.0020133018493651996,0.00014858245849604546,0.00011101961135861119,0.9947265625,0.00087943077087398,0.00040063858032219994,0.00022790431976312423,0.00013312101364130913,3.0243396759033202e-05,5.482435226439265e-05,0.00013556480407710922
6,5.549192428587727e-05,0.0003844618797301895,2.8777122497558594e-05,0.0002498388290404842,0.0020370483398437,0.000261783599853484,0.99482421875,0.0008398532867431001,0.00065557956695552,0.0001888871192931863,0.00024547576904291127,7.746219635009078e-05,4.717111587523867e-05,6.97612762451061e-05,0.00015834569931027804
9,1.9764900207519533e-05,3.571510314939547e-05,6.163120269775391e-06,4.026889801025391e-05,0.0001630306243896156,9.381771087646485e-06,3.969669342041015e-06,9.672641754150047e-05,0.00012109279632567345,0.9994140625,9.083747863769532e-06,4.562139511107406e-05,5.829334259033203e-06,8.499622344970703e-06,2.205371856689453e-06
11,5.5563449859607976e-05,0.00016617774963376312,2.1696090698242188e-05,5.7864189147925e-05,0.0004777312278747334,3.817081451415984e-05,3.2806396484375e-05,8.704662322995406e-05,0.0009622812271117713,1.569986343383789e-05,1.0788440704345703e-05,0.9978515625,7.787942886350571e-05,2.658367156982422e-05,5.785226821898023e-05
4,0.00026928186416623164,0.00016024112701412894,1.5938282012939452e-05,0.00037970542907710006,0.99775390625,4.723072052001953e-05,3.975629806518555e-05,0.00013470649719235218,0.00051765441894526,6.11186027526746e-05,0.00012853145599363796,5.9652328491202024e-05,0.0002939462661743039,3.314018249511719e-05,8.180141448971655e-05
7,0.00021883249282832852,0.00092887878417964,0.0001950263977050561,0.0009177207946776799,0.0022903442382812395,0.00018066167831417803,0.0003339052200316942,0.99130859375,0.0020698547363281,0.00022698640823361552,0.0004306554794311,0.00046653747558590843,0.00015252828598021507,0.00011337995529172601,0.00016030073165889194
8,0.0001852750778197882,0.00028177499771114015,0.00010800361633299532,0.0032002210617064998,0.00182495117187494,0.0002009153366088555,0.00013492107391356828,0.00024070739746089248,0.99306640625,8.554458618162304e-05,0.00015466213226315336,0.00023868083953852001,0.00016021728515619335,7.32660293578764e-05,0.0001097559928893771
8,6.251335144041109e-05,0.00013713836669918157,9.732246398923149e-05,0.0003771424293517582,0.0007985711097716799,4.291534423826625e-05,4.839897155760875e-05,0.0001371979713439732,0.99814453125,3.3807754516601565e-05,3.669261932371367e-05,8.683204650876109e-05,3.165006637573242e-05,2.111196517944336e-05,3.185272216796875e-05
7,7.790327072142507e-05,0.00017300844192502844,2.0229816436767577e-05,0.0015069484710693,0.00026738643646236,0.00010561943054198532,1.5723705291748048e-05,0.9962890625,0.00124998092651362,7.696151733397782e-05,2.454519271850586e-05,0.00025371313095091523,1.087188720703125e-05,9.620189666748047e-06,1.5878677368164065e-05
4,8.749961853027344e-06,0.00026856660842895124,1.1670589447021485e-05,7.047653198241657e-05,0.99892578125,6.967782974242587e-05,1.1897087097167968e-05,0.00021581649780270593,6.591081619260852e-05,0.00025604963302609243,4.829168319701242e-05,1.965761184692383e-05,9.17315483093193e-05,5.578994750976562e-06,4.583597183226539e-05
7,0.00013328790664670194,0.0004571914672851266,6.482601165769813e-05,0.00093884468078606,0.00066502094268794,0.00014612674713132827,6.150007247924804e-05,0.9958984375,0.0008924484252929401,0.00021964311599727203,0.00011717081069944507,0.0002170085906982,2.8073787689208984e-05,5.205869674682617e-05,5.813837051390071e-05
1,7.401704788207601e-05,0.99443359375,1.2159347534179688e-05,3.8731098175048825e-05,0.0038242816925048405,9.607076644897336e-05,5.090236663818047e-05,0.00012779235839842484,0.0006267786026000401,3.272294998167008e-05,0.0005499124526977282,3.6180019378660076e-05,4.559755325316726e-05,1.0192394256591797e-05,2.0694732666015624e-05
4,0.00013504028320310814,0.00046114921569822534,3.471374511717188e-05,0.00095198154449458,0.9935546875,0.0001017212867736439,3.186464309692383e-05,0.00011931657791135414,0.000309884548187231,6.660223007201336e-05,0.00029222965240477546,2.7978420257568358e-05,0.00384815931320187,1.1444091796875e-05,7.39216804504379e-05
6,0.0002214550971984254,7.68303871154561e-05,6.377696990966797e-05,0.00031077861785885604,0.00025274753570553706,2.8181076049804688e-05,0.9978515625,0.00026530027389522285,0.00041253566741941054,0.00013718605041500298,5.007982254027461e-05,0.0001837968826293536,2.7179718017578125e-05,6.086826324461438e-05,2.328157424926758e-05
3,0.0003762006759643176,0.0006095051765441588,0.00023537874221800882,0.96806640625,0.0262702941894531,0.0009096384048461576,8.597373962402125e-05,0.00038673877716057995,0.00208463668823238,0.00014827251434324016,0.00010415315628047415,0.0003743886947631649,0.00019428730010984671,2.5594234466552733e-05,4.470348358154109e-05
11,8.809566497802735e-06,3.180503845214844e-05,9.667873382568359e-06,4.200935363769531e-05,7.60674476623507e-05,1.7571449279785157e-05,2.561807632446289e-05,3.327131271362305e-05,0.00010935068130490774,3.2782554626464844e-06,1.0645389556884765e-05,0.999609375,5.662441253662109e-06,3.4332275390625e-06,1.0812282562255861e-05
3,0.00015679597854612802,0.00030862092971796473,5.6576728820787035e-05,0.99365234375,0.00168409347534174,0.0005480408668517766,0.00011428594589230758,0.0005921363830566,0.0015913963317870602,8.180141448974094e-05,0.00014586448669428963,0.0008170127868651868,8.090734481809961e-05,3.703832626342773e-05,6.203651428220898e-05
7,3.249645233154297e-05,9.683370590208258e-05,4.119873046875e-05,0.00026137828826899997,0.00044786930084223995,3.243684768676758e-05,4.656314849853516e-05,0.9982421875,0.00029366016387934,9.130239486692883e-05,0.0001671195030212136,0.00010155439376828782,1.71661376953125e-05,5.8174133300778905e-05,2.3293495178222657e-05
7,0.00697517395019526,0.009986495971679641,0.00508832931518552,0.03374576568603514,0.01731643676757812,0.00401306152343746,0.00234508514404294,0.8435546875,0.013972473144531223,0.037787628173828094,0.00562114715576166,0.015521812438964822,0.00073878765106194,0.0015700340270995798,0.0017979621887206601
3,6.911754608154e-05,0.00017914772033687343,5.1081180572509766e-05,0.99697265625,0.0006031036376952599,7.424354553221016e-05,6.816387176512984e-05,0.0002333879470824736,0.0013490676879882198,8.754730224607953e-05,6.38961791992186e-05,0.0001250624656676835,4.8625469207759996e-05,3.437995910644531e-05,3.674030303955078e-05
